,iox::measurement,time,altitude,avg_speed,car,class,distance,event,event_hours,latitude,longitude,messengerId,shortname,speed,team,teamnum
6502,telemetry,2025-08-24 23:58:10,317.0,91.26124747914591,Nuna 13,Challenger,864.1933129344678,BWSC2025,9.469444444444445,-18.63277,133.94783,0-3178452,Brunel,98.30833117107431,03,3
6503,telemetry,2025-08-24 23:58:13,161.0,42.61543222236324,Lumen III,Challenger,424.88769687702325,BWSC2025,9.970277777777778,-14.95674,133.07507,0-3109318,AUSRT,74.09125945509298,09,9
6504,telemetry,2025-08-24 23:58:13,239.0,66.75904396679337,Solaride 3,Cruiser,632.2266905444129,BWSC2025,9.470277777777778,-16.67986,133.41226,0-3110641,Solaride,48.90973014183881,66,66
6505,telemetry,2025-08-24 23:58:18,182.0,46.41864043486461,Dust,Cruiser,462.87120953632495,BWSC2025,9.971666666666668,-15.28641,133.13339,0-3111211,DUST,78.38034633993415,67,67
6506,telemetry,2025-08-24 23:58:21,173.0,42.75098630384306,SUNSWIFT 7,Cruiser,426.3342109150749,BWSC2025,9.9725,-14.96962,133.07735,0-3110649,Sunswift,71.71996017553234,11,11
6507,telemetry,2025-08-24 23:58:23,242.0,78.25321315591447,Green IV,Challenger,741.2970356267085,BWSC2025,9.473055555555554,-17.60405,133.59967,0-3110774,Top Dutch,90.22270585478509,06,6
6508,telemetry,2025-08-24 23:58:28,236.0,71.88350285501905,Silvretta,Challenger,681.0562542719415,BWSC2025,9.474444444444444,-17.11661,133.45609,0-3111204,aCentauri,75.45929517331528,85,85
6509,telemetry,2025-08-24 23:58:44,167.0,33.92803665184515,Sun Sprite,Challenger,338.56410796691256,BWSC2025,9.97888888888889,-14.54356,132.43755,0-3111503,SASVA,108.943660841223,42,42
6510,telemetry,2025-08-24 23:58:48,245.0,81.10060136329702,Michigan 2025,Challenger,768.8337009240557,BWSC2025,9.48,-17.83711,133.68144,0-3110836,Michigan,97.28679486845613,02,2
6511,telemetry,2025-08-24 23:58:53,200.0,51.86510081503935,lux025,Challenger,517.6857409963359,BWSC2025,9.98138888888889,-15.71945,133.34514,0-3109324,TUfast,85.90767471384744,32,32
6512,telemetry,2025-08-24 23:58:54,302.0,89.82867949362027,RED Discover,Challenger,851.7255960653428,BWSC2025,9.481666666666666,-18.53238,133.89499,0-3192758,Twente,95.66535267970266,21,21
6513,telemetry,2025-08-24 23:58:56,194.0,36.445959722994445,Dokkaebi 2,Challenger,363.81166905709125,BWSC2025,9.982222222222223,-14.65022,132.64223,0-3178440,SNU SOLO,55.15057169836976,57,57
6514,telemetry,2025-08-24 23:58:59,242.0,74.66611120013377,Eclipse 12,Challenger,708.0628806281575,BWSC2025,9.483055555555556,-17.35506,133.43845,0-3178450,Eclipse,87.60891750351647,92,92
6515,telemetry,2025-08-24 23:59:15,305.0,89.73132546791597,INFINITE APOLLO,Challenger,851.3259503768528,BWSC2025,9.4875,-18.52913,133.89334,0-3111210,Innoptus,102.35315253846147,08,8
6516,telemetry,2025-08-24 23:59:24,224.0,59.03886944559835,Scewera,Challenger,589.7983057615274,BWSC2025,9.989999999999998,-16.32137,133.38239,0-3192755,Osaka,71.33978563984941,78,78
6517,telemetry,2025-08-24 23:59:26,239.0,80.23302991990624,Tokai Challenger,Challenger,761.4560278454213,BWSC2025,9.490555555555556,-17.77527,133.6577,0-3109319,Tokai,92.15548707139722,10,10
6518,telemetry,2025-08-24 23:59:28,239.0,80.87929075586707,NMS-1,Challenger,767.6343351517961,BWSC2025,9.49111111111111,-17.82671,133.67827,0-3110817,Neumann,92.96685969054798,48,48
6519,telemetry,2025-08-24 23:59:37,248.0,59.78980306622106,Apollo IX plus,Cruiser,597.516040253732,BWSC2025,9.993611111111111,-16.39093,133.37968,0-3109322,Apollo,71.33138379324828,95,95
6520,telemetry,2025-08-24 23:59:40,242.0,71.27688786282243,Cygnus,Challenger,676.734451986464,BWSC2025,9.494444444444444,-17.07808,133.44946,0-3111203,Kogakuin,86.65758461507619,88,88
6521,telemetry,2025-08-24 23:59:41,236.0,53.4851134113045,Emilia 5,Cruiser,534.5688515700409,BWSC2025,9.994722222222222,-15.85454,133.40323,0-4480060,Onda Solare,66.23679785876735,59,59
6522,telemetry,2025-08-24 23:59:51,269.0,79.61099120870261,Unlimited 6.0,Challenger,756.1053890046529,BWSC2025,9.497499999999999,-17.73285,133.6362,0-3111135,Western Sydney,90.56682323751271,15,15
6523,telemetry,2025-08-24 23:59:56,170.0,43.373021001326585,Aurora,Challenger,433.6820177677088,BWSC2025,9.998888888888889,-15.03522,133.08449,0-3124418,Iron Lions,64.24954581178781,38,38
6524,telemetry,2025-08-25 00:00:10,251.0,62.74102609332377,Yata,Challenger,627.5845415612746,BWSC2025,10.002777777777776,-16.6467,133.38568,0-3193295,Wakayama,69.94266685147872,61,61
6525,telemetry,2025-08-25 00:00:14,284.0,60.56657884218486,Sophie 8x,Cruiser,605.9013251173459,BWSC2025,10.003888888888888,-16.465,133.38901,0-3191680,VTC,68.13460229974862,25,25
6526,telemetry,2025-08-25 00:00:25,257.0,60.23576801548764,EV4-B,Challenger,602.7759840994283,BWSC2025,10.006944444444443,-16.43813,133.38095,0-3190140,Solis,77.57041113725685,99,99
6527,telemetry,2025-08-25 00:00:26,191.0,49.138382016689505,CHA,Challenger,491.73870848146,BWSC2025,10.007222222222222,-15.537,133.20512,0-3192759,SNU,71.29487401543089,82,82
6528,telemetry,2025-08-25 00:00:27,272.0,83.58893735301004,COVESTRO ÆTHON,Challenger,794.7218218837429,BWSC2025,9.5075,-18.06491,133.71625,0-3190546,Sonnenwagen,98.90741585407847,07,7
6529,telemetry,2025-08-25 00:00:27,260.0,79.37015339713545,Sune,Challenger,754.6117334232654,BWSC2025,9.5075,-17.71985,133.63242,0-3111495,JUST,93.81775016742502,46,46
6530,telemetry,2025-08-25 00:00:32,161.0,38.42273280895725,Gaia,Cruiser,384.5688634923188,BWSC2025,10.00888888888889,-14.7191,132.81305,0-3110643,Minnesota,72.43595251065653,35,35
6531,telemetry,2025-08-25 00:00:39,314.0,91.29409968908634,Nuna 13,Challenger,868.2829664596187,BWSC2025,9.510833333333334,-18.66617,133.96439,0-3178452,Brunel,98.81042074190043,03,3
6532,telemetry,2025-08-25 00:00:40,224.0,66.4715322483464,Solaride 3,Cruiser,632.2181289398281,BWSC2025,9.511111111111113,-16.67978,133.41225,0-3110641,Solaride,-0.20967194901477712,66,66
6533,telemetry,2025-08-25 00:00:42,170.0,42.713814383662246,Lumen III,Challenger,427.6364716710985,BWSC2025,10.011666666666667,-14.98123,133.07936,0-3109318,AUSRT,66.4133507293348,09,9
6534,telemetry,2025-08-25 00:00:48,161.0,46.559954446506254,Dust,Cruiser,466.22034385768256,BWSC2025,10.013333333333332,-15.31398,133.146,0-3111211,DUST,80.37922371258264,67,67
6535,telemetry,2025-08-25 00:00:53,257.0,78.29841438458406,Green IV,Challenger,744.987663309766,BWSC2025,9.514722222222222,-17.63547,133.61101,0-3110774,Top Dutch,88.57506439338067,06,6
6536,telemetry,2025-08-25 00:00:53,161.0,42.88097833280365,SUNSWIFT 7,Cruiser,429.44108662015833,BWSC2025,10.014722222222222,-14.9973,133.08221,0-3110649,Sunswift,73.58389827829198,11,11
6537,telemetry,2025-08-25 00:01:01,230.0,71.89268731936113,Silvretta,Challenger,684.1987111801755,BWSC2025,9.516944444444444,-17.14461,133.461,0-3111204,aCentauri,73.94016254668125,85,85
6538,telemetry,2025-08-25 00:01:04,218.0,74.71206285707268,Eclipse 12,Challenger,711.0928115929828,BWSC2025,9.517777777777777,-17.38206,133.44121,0-3178450,Eclipse,87.26201178696938,92,92
6539,telemetry,2025-08-25 00:01:17,263.0,81.17698391221732,Michigan 2025,Challenger,772.9176326552982,BWSC2025,9.52138888888889,-17.8725,133.69235,0-3110836,Michigan,98.6721760568658,02,2
6540,telemetry,2025-08-25 00:01:19,203.0,52.00604526514883,lux025,Challenger,521.2016964225845,BWSC2025,10.021944444444443,-15.7424,133.36754,0-3109324,TUfast,86.6947913321582,32,32
6541,telemetry,2025-08-25 00:01:23,293.0,89.85900862789546,RED Discover,Challenger,855.7323313305944,BWSC2025,9.523055555555555,-18.56453,133.91241,0-3192758,Twente,96.80702654299354,21,21
6542,telemetry,2025-08-25 00:01:28,212.0,36.541874274069094,Dokkaebi 2,Challenger,366.3119885562793,BWSC2025,10.024444444444445,-14.65788,132.66345,0-3178440,SNU SOLO,59.218093401821946,57,57
6543,telemetry,2025-08-25 00:01:44,305.0,89.79122310522965,INFINITE APOLLO,Challenger,855.6105881671662,BWSC2025,9.52888888888889,-18.56358,133.91182,0-3111210,Innoptus,103.52144996730252,08,8
6544,telemetry,2025-08-25 00:01:56,215.0,59.09843812088266,Scewera,Challenger,592.888664214944,BWSC2025,10.032222222222224,-16.34915,133.38046,0-3192755,Osaka,73.19270021249771,78,78
6545,telemetry,2025-08-25 00:01:58,227.0,80.28109405776681,Tokai Challenger,Challenger,765.301829409567,BWSC2025,9.532777777777778,-17.80647,133.67215,0-3109319,Tokai,91.0847738876597,10,10
6546,telemetry,2025-08-25 00:02:01,236.0,80.92239525527509,NMS-1,Challenger,771.4826465434156,BWSC2025,9.53361111111111,-17.86008,133.68845,0-3110817,Neumann,90.54850333222394,48,48
6547,telemetry,2025-08-25 00:02:03,254.0,59.84191003749338,Apollo IX plus,Cruiser,600.4636989678816,BWSC2025,10.034166666666668,-16.41742,133.37837,0-3109322,Apollo,72.68199569136029,95,95
6548,telemetry,2025-08-25 00:02:06,236.0,71.3574010479022,Cygnus,Challenger,680.3928189917475,BWSC2025,9.535,-17.11069,133.45509,0-3111203,Kogakuin,90.2063097193187,88,88
6549,telemetry,2025-08-25 00:02:10,203.0,53.53817612792047,Emilia 5,Cruiser,537.3150843060463,BWSC2025,10.036111111111111,-15.87843,133.41,0-4480060,Onda Solare,66.35193187663975,59,59
6550,telemetry,2025-08-25 00:02:22,263.0,79.6518534087914,Unlimited 6.0,Challenger,759.8344304901984,BWSC2025,9.539444444444445,-17.7648,133.64708,0-3111135,Western Sydney,88.90430031764126,15,15
6551,telemetry,2025-08-25 00:02:26,176.0,43.46199921673709,Aurora,Challenger,436.3826176911609,BWSC2025,10.040555555555557,-15.05765,133.07475,0-3124418,Iron Lions,64.8143981628491,38,38
6552,telemetry,2025-08-25 00:02:41,242.0,62.77044964421216,Yata,Challenger,630.5117304400989,BWSC2025,10.044722222222223,-16.66757,133.40253,0-3193295,Wakayama,69.78728452826068,61,61
6553,telemetry,2025-08-25 00:02:43,284.0,60.642980964436006,Sophie 8x,Cruiser,609.1755890602498,BWSC2025,10.045277777777777,-16.49339,133.38258,0-3191680,VTC,79.10973284868415,25,25
6554,telemetry,2025-08-25 00:02:55,191.0,49.23185746526888,CHA,Challenger,494.7117899461394,BWSC2025,10.04861111111111,-15.56326,133.21092,0-3192759,SNU,71.83284075735487,82,82
6555,telemetry,2025-08-25 00:02:55,278.0,83.65785596128222,COVESTRO ÆTHON,Challenger,798.8163329636324,BWSC2025,9.54861111111111,-18.10156,133.72148,0-3190546,Sonnenwagen,99.59621545677058,07,7
6556,telemetry,2025-08-25 00:02:56,263.0,79.42148476714283,Sune,Challenger,758.3869334320284,BWSC2025,9.54888888888889,-17.75266,133.64215,0-3111495,JUST,91.21288611776428,46,46
6557,telemetry,2025-08-25 00:03:00,164.0,38.56815175136398,Gaia,Cruiser,387.60992510120803,BWSC2025,10.05,-14.7374,132.83316,0-3110643,Minnesota,73.97176886487263,35,35
6558,telemetry,2025-08-25 00:03:10,227.0,66.18224002843601,Solaride 3,Cruiser,632.2242318271984,BWSC2025,9.552777777777777,-16.67984,133.41225,0-3110641,Solaride,0.14646929688660748,66,66
6559,telemetry,2025-08-25 00:03:11,152.0,42.84255199687982,Lumen III,Challenger,430.69855536641046,BWSC2025,10.053055555555556,-15.00851,133.08415,0-3109318,AUSRT,73.98323022230261,09,9
6560,telemetry,2025-08-25 00:03:18,170.0,46.689497770994514,Dust,Cruiser,469.4629000873498,BWSC2025,10.055,-15.34189,133.1552,0-3111211,DUST,77.82134951201351,67,67
6561,telemetry,2025-08-25 00:03:19,176.0,43.00656873211257,SUNSWIFT 7,Cruiser,432.44299487048414,BWSC2025,10.055277777777778,-15.02414,133.08606,0-3110649,Sunswift,74.01965548748578,11,11
6562,telemetry,2025-08-25 00:03:27,230.0,71.90808988006786,Silvretta,Challenger,687.2615690287487,BWSC2025,9.557500000000001,-17.17191,133.4657,0-3111204,aCentauri,75.5225222935865,85,85
6563,telemetry,2025-08-25 00:03:42,191.0,34.530356734346,Sun Sprite,Challenger,347.43293934207804,BWSC2025,10.061666666666667,-14.58141,132.50905,0-3111503,SASVA,107.14024480065686,42,42
6564,telemetry,2025-08-25 00:03:47,281.0,81.24477369410853,Michigan 2025,Challenger,776.9482844352983,BWSC2025,9.563055555555554,-17.90585,133.70743,0-3110836,Michigan,96.73564272000203,02,2
6565,telemetry,2025-08-25 00:03:52,296.0,89.88682704846748,RED Discover,Challenger,859.7175635924533,BWSC2025,9.564444444444444,-18.59615,133.92987,0-3192758,Twente,96.28749089054985,21,21
6566,telemetry,2025-08-25 00:03:58,203.0,36.57500112394441,Dokkaebi 2,Challenger,368.16802520263826,BWSC2025,10.066111111111113,-14.67126,132.67062,0-3178440,SNU SOLO,44.54487951261535,57,57
6567,telemetry,2025-08-25 00:04:13,305.0,89.84778423707922,INFINITE APOLLO,Challenger,859.8682528666919,BWSC2025,9.570277777777779,-18.59738,133.93048,0-3111210,Innoptus,102.86975112948183,08,8
6568,telemetry,2025-08-25 00:04:23,236.0,80.3349154474892,Tokai Challenger,Challenger,769.0506086296722,BWSC2025,9.573055555555555,-17.83899,133.68202,0-3109319,Tokai,93.07313925778513,10,10
6569,telemetry,2025-08-25 00:04:27,224.0,59.139473492187925,Scewera,Challenger,595.7809125392165,BWSC2025,10.074166666666667,-16.37529,133.3804,0-3192755,Osaka,68.95426468464207,78,78
6570,telemetry,2025-08-25 00:04:35,263.0,59.9057120246781,Apollo IX plus,Cruiser,603.633251026444,BWSC2025,10.07638888888889,-16.44536,133.3838,0-3109322,Apollo,75.0683382291102,95,95
6571,telemetry,2025-08-25 00:04:39,239.0,53.590302723905836,Emilia 5,Cruiser,540.0562757001611,BWSC2025,10.0775,-15.89996,133.42026,0-4480060,Onda Solare,66.23012764304266,59,59
6572,telemetry,2025-08-25 00:04:51,233.0,79.6924321617309,Unlimited 6.0,Challenger,763.519910469517,BWSC2025,9.580833333333334,-17.79097,133.66759,0-3111135,Western Sydney,89.04515386272956,15,15
6573,telemetry,2025-08-25 00:04:56,158.0,43.57140873690206,Aurora,Challenger,439.29662542072134,BWSC2025,10.08222222222222,-15.08365,133.07361,0-3124418,Iron Lions,69.9361855094512,38,38
6574,telemetry,2025-08-25 00:05:12,287.0,60.724596370445234,Sophie 8x,Cruiser,612.5087620565575,BWSC2025,10.086666666666666,-16.52115,133.37047,0-3191680,VTC,80.5330388369665,25,25
6576,telemetry,2025-08-25 00:05:25,275.0,60.34576029315694,EV4-B,Challenger,608.9054840691462,BWSC2025,10.090277777777779,-16.49113,133.38354,0-3190140,Solis,73.55399963661375,99,99
6575,telemetry,2025-08-25 00:05:25,278.0,83.72133906195742,COVESTRO ÆTHON,Challenger,802.910897531689,BWSC2025,9.590277777777779,-18.13826,133.72618,0-3190546,Sonnenwagen,98.26954963335902,07,7
6577,telemetry,2025-08-25 00:05:26,191.0,49.32556876932562,CHA,Challenger,497.72239197625635,BWSC2025,10.090555555555557,-15.5878,133.22302,0-3192759,SNU,71.77594243987446,82,82
6578,telemetry,2025-08-25 00:05:26,233.0,79.49147750294287,Sune,Challenger,762.3674311851684,BWSC2025,9.590555555555557,-17.78142,133.66338,0-3111495,JUST,95.53194607535897,46,46
6579,telemetry,2025-08-25 00:05:31,158.0,38.705806480642735,Gaia,Cruiser,390.6168486800642,BWSC2025,10.091944444444444,-14.75847,132.85023,0-3110643,Minnesota,71.68824426412071,35,35
6580,telemetry,2025-08-25 00:05:38,320.0,91.35266786451521,Nuna 13,Challenger,876.4273451957295,BWSC2025,9.593888888888888,-18.73248,133.99786,0-3178452,Brunel,98.05940953176827,03,3
6581,telemetry,2025-08-25 00:05:40,164.0,42.96648173672893,Lumen III,Challenger,433.72276286464705,BWSC2025,10.094444444444445,-15.03558,133.08441,0-3109318,AUSRT,73.0681006285351,09,9
6582,telemetry,2025-08-25 00:05:48,161.0,46.823602140463805,Dust,Cruiser,472.76230294488295,BWSC2025,10.096666666666668,-15.3703,133.16454,0-3111211,DUST,79.18566858079566,67,67
6584,telemetry,2025-08-25 00:05:52,185.0,43.12653541755272,SUNSWIFT 7,Cruiser,435.48217097191014,BWSC2025,10.097777777777779,-15.05017,133.07802,0-3110649,Sunswift,71.51002591590574,11,11
6583,telemetry,2025-08-25 00:05:52,254.0,78.4009780199109,Green IV,Challenger,752.4751645955449,BWSC2025,9.597777777777779,-17.70093,133.62845,0-3110774,Top Dutch,90.15051715319049,06,6
6585,telemetry,2025-08-25 00:05:56,224.0,71.92191094870859,Silvretta,Challenger,690.3704318732151,BWSC2025,9.59888888888889,-17.19963,133.47043,0-3111204,aCentauri,75.1134646985181,85,85
6586,telemetry,2025-08-25 00:06:03,248.0,74.81797977931663,Eclipse 12,Challenger,718.3149541979225,BWSC2025,9.600833333333334,-17.43941,133.47354,0-3178450,Eclipse,86.95556313639746,92,92
6587,telemetry,2025-08-25 00:06:15,194.0,52.28751616685622,lux025,Challenger,528.3217779359431,BWSC2025,10.104166666666668,-15.80325,133.37984,0-3109324,TUfast,86.5955859732806,32,32
6588,telemetry,2025-08-25 00:06:17,263.0,81.3152544618126,Michigan 2025,Challenger,781.0104315350261,BWSC2025,9.604722222222222,-17.94157,133.71382,0-3110836,Michigan,97.49153039346675,02,2
6589,telemetry,2025-08-25 00:06:25,299.0,89.9063389004339,RED Discover,Challenger,863.7252030198629,BWSC2025,9.606944444444444,-18.62897,133.94588,0-3192758,Twente,94.29739829198992,21,21
6590,telemetry,2025-08-25 00:06:27,197.0,36.42550322313428,Dokkaebi 2,Challenger,368.17077382782975,BWSC2025,10.107500000000002,-14.67128,132.67064,0-3178440,SNU SOLO,0.06640973617014491,57,57
6591,telemetry,2025-08-25 00:06:43,308.0,89.89914091794871,INFINITE APOLLO,Challenger,864.1055481066053,BWSC2025,9.611944444444443,-18.63205,133.94748,0-3111210,Innoptus,101.69508575792042,08,8
6592,telemetry,2025-08-25 00:06:52,251.0,80.38053586915075,Tokai Challenger,Challenger,772.8141965286238,BWSC2025,9.614444444444445,-17.87163,133.692,0-3109319,Tokai,90.93232507534167,10,10
6593,telemetry,2025-08-25 00:06:56,233.0,59.17445952111421,Scewera,Challenger,598.5825327558042,BWSC2025,10.115555555555556,-16.40047,133.37827,0-3192755,Osaka,67.6901528839983,78,78
6594,telemetry,2025-08-25 00:06:58,254.0,81.01084624177145,NMS-1,Challenger,779.0092986660121,BWSC2025,9.61611111111111,-17.92352,133.71344,0-3110817,Neumann,91.23214694056348,48,48
6595,telemetry,2025-08-25 00:07:04,227.0,71.48676582855013,Cygnus,Challenger,687.5438277910333,BWSC2025,9.617777777777778,-17.17444,133.46605,0-3111203,Kogakuin,86.38802576318439,88,88
6596,telemetry,2025-08-25 00:07:15,287.0,53.639053099204574,Emilia 5,Cruiser,542.8719165748663,BWSC2025,10.120833333333334,-15.92361,133.42941,0-4480060,Onda Solare,64.9763278778122,59,59
6597,telemetry,2025-08-25 00:07:19,275.0,59.950385628508684,Apollo IX plus,Cruiser,606.8144727547856,BWSC2025,10.121944444444445,-16.47325,133.38919,0-3109322,Apollo,69.83169647579116,95,95
6598,telemetry,2025-08-25 00:07:21,248.0,79.73049151275738,Unlimited 6.0,Challenger,767.2066545815078,BWSC2025,9.622499999999999,-17.823,133.67714,0-3111135,Western Sydney,88.48185868778,15,15
6599,telemetry,2025-08-25 00:07:25,149.0,43.66311820491811,Aurora,Challenger,442.0284286050668,BWSC2025,10.12361111111111,-15.10796,133.0764,0-3124418,Iron Lions,66.00329841371527,38,38
6600,telemetry,2025-08-25 00:07:42,290.0,60.812816939629904,Sophie 8x,Cruiser,615.9324809035515,BWSC2025,10.128333333333334,-16.54962,133.35791,0-3191680,VTC,82.16925232785616,25,25
6601,telemetry,2025-08-25 00:07:52,185.0,49.41749128321571,CHA,Challenger,500.6540950226231,BWSC2025,10.13111111111111,-15.61034,133.23691,0-3192759,SNU,72.28856826657739,82,82
6602,telemetry,2025-08-25 00:07:54,290.0,83.78705490083648,COVESTRO ÆTHON,Challenger,807.0089837865568,BWSC2025,9.631666666666668,-18.17505,133.72374,0-3190546,Sonnenwagen,99.014164547141,07,7
6603,telemetry,2025-08-25 00:07:55,227.0,79.5547137520204,Sune,Challenger,766.2665831531408,BWSC2025,9.631944444444443,-17.81485,133.67465,0-3111495,JUST,94.20769855503889,46,46
6604,telemetry,2025-08-25 00:07:58,272.0,60.40667597623134,EV4-B,Challenger,612.0874239613797,BWSC2025,10.132777777777779,-16.51762,133.37196,0-3190140,Solis,74.86917393490758,99,99
6605,telemetry,2025-08-25 00:08:00,155.0,38.847515770144064,Gaia,Cruiser,393.6548264707931,BWSC2025,10.133333333333333,-14.77182,132.87489,0-3110643,Minnesota,73.40080568204094,35,35
6606,telemetry,2025-08-25 00:08:07,173.0,43.07680530712858,Lumen III,Challenger,436.5953875670001,BWSC2025,10.135277777777777,-15.05949,133.07417,0-3109318,AUSRT,70.34999271068695,09,9
6607,telemetry,2025-08-25 00:08:07,314.0,91.37944266255263,Nuna 13,Challenger,880.4663132322119,BWSC2025,9.635277777777777,-18.76115,134.02017,0-3178452,Brunel,97.58580490829964,03,3
6608,telemetry,2025-08-25 00:08:14,245.0,65.93724459903089,Arvaker,Challenger,635.4518789218826,BWSC2025,9.63722222222222,-16.7085,133.4178,0-3110767,Chalmers,6.761457467533288,51,51
6609,telemetry,2025-08-25 00:08:18,263.0,78.45389130376891,Green IV,Challenger,756.1647556828259,BWSC2025,9.638333333333332,-17.73337,133.63634,0-3110774,Top Dutch,90.97621859048976,06,6
6610,telemetry,2025-08-25 00:08:25,230.0,71.93416557435894,Silvretta,Challenger,693.4653378494799,BWSC2025,9.64027777777778,-17.22722,133.46799,0-3111204,aCentauri,74.77625177552359,85,85
6611,telemetry,2025-08-25 00:08:33,248.0,74.86830847184318,Eclipse 12,Challenger,721.9176644397477,BWSC2025,9.642499999999998,-17.4678,133.49013,0-3178450,Eclipse,86.46504580380497,92,92
6612,telemetry,2025-08-25 00:08:43,179.0,35.143386840851015,Sun Sprite,Challenger,356.5394215523338,BWSC2025,10.145277777777778,-14.61577,132.58475,0-3111503,SASVA,108.9147373984078,42,42
6613,telemetry,2025-08-25 00:08:46,275.0,81.38373211037195,Michigan 2025,Challenger,785.036522573549,BWSC2025,9.64611111111111,-17.97786,133.71243,0-3110836,Michigan,97.27468280994805,02,2
6614,telemetry,2025-08-25 00:08:47,206.0,52.42615769041193,lux025,Challenger,531.9361838771324,BWSC2025,10.14638888888889,-15.83342,133.3923,0-3109324,TUfast,85.60435123869303,32,32
6615,telemetry,2025-08-25 00:08:54,296.0,89.93619327393363,RED Discover,Challenger,867.7343714380029,BWSC2025,9.648333333333333,-18.66171,133.96213,0-3192758,Twente,96.86581412955721,21,21
6616,telemetry,2025-08-25 00:08:57,203.0,36.27636719917417,Dokkaebi 2,Challenger,368.1748967656184,BWSC2025,10.149166666666666,-14.67131,132.67067,0-3178440,SNU SOLO,0.0989505069283041,57,57
6617,telemetry,2025-08-25 00:09:12,311.0,89.96705250831914,INFINITE APOLLO,Challenger,868.4819468803074,BWSC2025,9.653333333333332,-18.66779,133.96521,0-3111210,Innoptus,105.73849386125964,08,8
6618,telemetry,2025-08-25 00:09:21,269.0,80.43028484374716,Tokai Challenger,Challenger,776.6214254037486,BWSC2025,9.655833333333334,-17.90308,133.70636,0-3109319,Tokai,91.9867379224782,10,10
6619,telemetry,2025-08-25 00:09:22,242.0,59.2241636640462,Scewera,Challenger,601.4871866346826,BWSC2025,10.156111111111112,-16.42664,133.3791,0-3192755,Osaka,71.62160249289292,78,78
6620,telemetry,2025-08-25 00:09:31,254.0,81.05065578099496,NMS-1,Challenger,782.8367644891598,BWSC2025,9.65861111111111,-17.95807,133.71368,0-3110817,Neumann,90.05801936818095,48,48
6621,telemetry,2025-08-25 00:09:33,281.0,60.01218041674208,Apollo IX plus,Cruiser,609.6737428837523,BWSC2025,10.159166666666668,-16.49754,133.38077,0-3109322,Apollo,76.81621242000165,95,95
6622,telemetry,2025-08-25 00:09:34,224.0,71.54427144326138,Cygnus,Challenger,691.0779153244363,BWSC2025,9.659444444444443,-17.20599,133.47115,0-3111203,Kogakuin,84.81810080167088,88,88
6623,telemetry,2025-08-25 00:09:41,80.0,53.689833199119576,Emilia 5,Cruiser,545.5632745158315,BWSC2025,10.16138888888889,-15.94698,133.43498,0-4480060,Onda Solare,66.36225059914167,59,59
6624,telemetry,2025-08-25 00:09:51,248.0,79.77106263619942,Unlimited 6.0,Challenger,770.9208444933372,BWSC2025,9.664166666666667,-17.85521,133.68697,0-3111135,Western Sydney,89.14055788390579,15,15
6625,telemetry,2025-08-25 00:10:04,239.0,65.39472742841502,Yata,Challenger,632.2216926162658,BWSC2025,9.66777777777778,-16.67979,133.41231,0-3193295,Wakayama,13.89585515621024,61,61
6626,telemetry,2025-08-25 00:10:21,185.0,49.506359568534656,CHA,Challenger,503.6034427109188,BWSC2025,10.1725,-15.62965,133.25587,0-3192759,SNU,71.25940723398978,82,82
6627,telemetry,2025-08-25 00:10:23,293.0,83.83666096040236,COVESTRO ÆTHON,Challenger,810.9566790622476,BWSC2025,9.673055555555557,-18.2101,133.73041,0-3190546,Sonnenwagen,95.38055699655807,07,7
6628,telemetry,2025-08-25 00:10:24,239.0,79.60269973202493,Sune,Challenger,770.023448741121,BWSC2025,9.673333333333332,-17.84743,133.68459,0-3111495,JUST,90.7699068236827,46,46
6629,telemetry,2025-08-25 00:10:28,278.0,60.47263617567055,EV4-B,Challenger,615.2754771784613,BWSC2025,10.174444444444443,-16.54414,133.36028,0-3190140,Solis,76.51327720995778,99,99
6630,telemetry,2025-08-25 00:10:29,161.0,38.990162468875596,Gaia,Cruiser,396.7140725201234,BWSC2025,10.174722222222222,-14.7789,132.90199,0-3110643,Minnesota,73.91466964824846,35,35
6631,telemetry,2025-08-25 00:10:37,155.0,43.1555978697584,Lumen III,Challenger,439.1921219873163,BWSC2025,10.176944444444445,-15.08273,133.07339,0-3109318,AUSRT,62.321626087588356,09,9
6632,telemetry,2025-08-25 00:10:37,308.0,91.3848929960493,Nuna 13,Challenger,884.3265325842693,BWSC2025,9.676944444444445,-18.79405,134.03195,0-3178452,Brunel,92.64526444937928,03,3
6633,telemetry,2025-08-25 00:10:43,236.0,66.0115254245128,Arvaker,Challenger,638.8998834350831,BWSC2025,9.67861111111111,-16.73915,133.42363,0-3110767,Chalmers,83.3074915941071,51,51
6634,telemetry,2025-08-25 00:10:47,263.0,78.50194906791253,Green IV,Challenger,759.8770608804299,BWSC2025,9.679722222222221,-17.76515,133.64726,0-3110774,Top Dutch,89.69327994210997,06,6
6635,telemetry,2025-08-25 00:10:47,149.0,43.38103737026128,SUNSWIFT 7,Cruiser,441.6069101411014,BWSC2025,10.179722222222221,-15.10416,133.07664,0-3110649,Sunswift,74.74257969182587,11,11
6636,telemetry,2025-08-25 00:10:54,227.0,71.94723170914402,Silvretta,Challenger,696.5691149973628,BWSC2025,9.681666666666668,-17.25267,133.45589,0-3111204,aCentauri,74.99058880791057,85,85
